EPOCHS,OPTIM,RESIDUAL,AUGMENTED,DROPOUT,BATCH_NORM,ACC_TRAIN,ACC_TEST,TEST_F1,ERROR_TRAIN,ERROR_TEST
1,"ADAM,0.0009,WD=0",False,False,False,True,47.72999882698059,61.46000027656555,0.6146,1.4622766971588135,1.0968672037124634
2,"ADAM,0.0009,WD=0",False,False,False,True,64.85199928283691,67.330002784729,0.6733,0.9930188655853271,0.9418959617614746
3,"ADAM,0.0009,WD=0",False,False,False,True,71.54200077056885,71.90999984741211,0.7191,0.8158865571022034,0.812031626701355
4,"ADAM,0.0009,WD=0",False,False,False,True,76.22600197792053,73.089998960495,0.7309000000000001,0.6758626699447632,0.7712402939796448
5,"ADAM,0.0009,WD=0",False,False,False,True,80.3659975528717,74.14000034332275,0.7414,0.559722900390625,0.769036054611206
6,"ADAM,0.0009,WD=0",False,False,False,True,84.18200016021729,74.8799979686737,0.7488,0.44914084672927856,0.7889901995658875
7,"ADAM,0.0009,WD=0",False,False,False,True,88.05999755859375,74.36000108718872,0.7436,0.3396155834197998,0.893479585647583
8,"ADAM,0.0009,WD=0",False,False,False,True,91.30600094795227,75.38999915122986,0.7539000000000001,0.24684728682041168,0.9520177245140076
9,"ADAM,0.0009,WD=0",False,False,False,True,93.82799863815308,72.04999923706055,0.7205,0.1761125773191452,1.2416367530822754
10,"ADAM,0.0009,WD=0",False,False,False,True,94.57799792289734,74.22999739646912,0.7423000000000001,0.1563502699136734,1.2637784481048584
11,"ADAM,0.0009,WD=0",False,False,False,True,95.8899974822998,74.77999925613403,0.7478,0.11851003021001816,1.2795934677124023
12,"ADAM,0.0009,WD=0",False,False,False,True,96.84799909591675,73.91999959945679,0.7391999999999999,0.09054391086101532,1.4072113037109375
13,"ADAM,0.0009,WD=0",False,False,False,True,97.06400036811829,74.87000226974487,0.7487,0.08413836359977722,1.4073667526245117
14,"ADAM,0.0009,WD=0",False,False,False,True,97.24000096321106,74.21000003814697,0.7420999999999999,0.08043254911899567,1.5400282144546509
15,"ADAM,0.0009,WD=0",False,False,False,True,97.5920021533966,75.23000240325928,0.7523000000000001,0.07111645489931107,1.5180801153182983
1,"ADAM,0.0009,WD=0",False,False,False,False,36.785998940467834,47.78999984264374,0.4779,1.715396523475647,1.4218811988830566
2,"ADAM,0.0009,WD=0",False,False,False,False,53.38199734687805,56.01000189781189,0.5601,1.2884167432785034,1.2152045965194702
3,"ADAM,0.0009,WD=0",False,False,False,False,59.24999713897705,59.25999879837036,0.5926,1.135619044303894,1.1227492094039917
4,"ADAM,0.0009,WD=0",False,False,False,False,62.936002016067505,62.58999705314636,0.6259,1.0392496585845947,1.0555806159973145
5,"ADAM,0.0009,WD=0",False,False,False,False,66.02200269699097,63.450002670288086,0.6345,0.9589365720748901,1.0201629400253296
6,"ADAM,0.0009,WD=0",False,False,False,False,68.20399761199951,65.53999781608582,0.6554,0.8956748843193054,0.9785997867584229
7,"ADAM,0.0009,WD=0",False,False,False,False,70.63000202178955,65.96999764442444,0.6597,0.832646906375885,0.9809099435806274
8,"ADAM,0.0009,WD=0",False,False,False,False,72.79000282287598,64.34999704360962,0.6435,0.771655797958374,1.02583646774292
9,"ADAM,0.0009,WD=0",False,False,False,False,75.01599788665771,67.21000075340271,0.6721,0.7106748223304749,0.9675763845443726
10,"ADAM,0.0009,WD=0",False,False,False,False,77.39400267601013,66.61999821662903,0.6662,0.6476848721504211,1.0270755290985107
11,"ADAM,0.0009,WD=0",False,False,False,False,79.4920027256012,65.20000100135803,0.652,0.5827881693840027,1.0933257341384888
12,"ADAM,0.0009,WD=0",False,False,False,False,82.03200101852417,67.05999970436096,0.6706,0.5145776271820068,1.06366765499115
13,"ADAM,0.0009,WD=0",False,False,False,False,84.28400158882141,67.08999872207642,0.6709,0.4503827691078186,1.1415433883666992
14,"ADAM,0.0009,WD=0",False,False,False,False,86.58000230789185,66.96000099182129,0.6696,0.3854202330112457,1.2564454078674316
15,"ADAM,0.0009,WD=0",False,False,False,False,88.76399993896484,66.24000072479248,0.6624,0.3228801488876343,1.3474501371383667
1,"ADAM,0.0009,WD=0",False,False,True,True,42.06799864768982,52.82999873161316,0.5283,1.5975865125656128,1.2871136665344238
2,"ADAM,0.0009,WD=0",False,False,True,True,57.41199851036072,59.17999744415283,0.5918,1.1976346969604492,1.1531955003738403
3,"ADAM,0.0009,WD=0",False,False,True,True,62.125998735427856,61.640000343322754,0.6164,1.063947319984436,1.0850462913513184
4,"ADAM,0.0009,WD=0",False,False,True,True,65.89000225067139,64.13000226020813,0.6413,0.9701679348945618,1.020603895187378
5,"ADAM,0.0009,WD=0",False,False,True,True,69.01599764823914,66.58999919891357,0.6659,0.8821499347686768,0.9592611789703369
6,"ADAM,0.0009,WD=0",False,False,True,True,71.90600037574768,67.87999868392944,0.6788,0.7995186448097229,0.9299329519271851
7,"ADAM,0.0009,WD=0",False,False,True,True,74.83400106430054,68.32000017166138,0.6832,0.7197024822235107,0.9392645955085754
8,"ADAM,0.0009,WD=0",False,False,True,True,77.34400033950806,69.66000199317932,0.6966,0.6455472707748413,0.9292430281639099
9,"ADAM,0.0009,WD=0",False,False,True,True,79.68999743461609,69.2799985408783,0.6928,0.5758022665977478,0.9546242356300354
10,"ADAM,0.0009,WD=0",False,False,True,True,82.03999996185303,68.72000098228455,0.6872,0.5109804272651672,0.9889611005783081
11,"ADAM,0.0009,WD=0",False,False,True,True,84.61199998855591,68.81999969482422,0.6882,0.438375860452652,1.0491465330123901
12,"ADAM,0.0009,WD=0",False,False,True,True,86.63399815559387,68.33000183105469,0.6833,0.3796361982822418,1.102357268333435
13,"ADAM,0.0009,WD=0",False,False,True,True,88.99999856948853,69.8199987411499,0.6982,0.31498441100120544,1.1907098293304443
14,"ADAM,0.0009,WD=0",False,False,True,True,91.09399914741516,68.91000270843506,0.6891,0.2559153437614441,1.3355523347854614
15,"ADAM,0.0009,WD=0",False,False,True,True,92.59999990463257,68.30999851226807,0.6831,0.21135388314723969,1.4458369016647339
1,"ADAM,0.0009,WD=0",False,False,True,False,34.630000591278076,46.34999930858612,0.4635,1.780730962753296,1.4576672315597534
2,"ADAM,0.0009,WD=0",False,False,True,False,49.95599985122681,52.93999910354614,0.5294,1.3812739849090576,1.303645372390747
3,"ADAM,0.0009,WD=0",False,False,True,False,54.155999422073364,55.66999912261963,0.5567,1.2706221342086792,1.2284125089645386
4,"ADAM,0.0009,WD=0",False,False,True,False,57.79600143432617,58.740001916885376,0.5874,1.1885632276535034,1.167604684829712
5,"ADAM,0.0009,WD=0",False,False,True,False,60.27799844741821,57.28999972343445,0.5729,1.1179593801498413,1.1977657079696655
6,"ADAM,0.0009,WD=0",False,False,True,False,62.577998638153076,61.28000020980835,0.6128,1.0627624988555908,1.0825084447860718
7,"ADAM,0.0009,WD=0",False,False,True,False,64.18600082397461,61.489999294281006,0.6149,1.0094906091690063,1.0937548875808716
8,"ADAM,0.0009,WD=0",False,False,True,False,66.29999876022339,62.62999773025513,0.6263,0.9533970355987549,1.0737897157669067
9,"ADAM,0.0009,WD=0",False,False,True,False,68.41999888420105,63.770002126693726,0.6377,0.8997425436973572,1.0455180406570435
10,"ADAM,0.0009,WD=0",False,False,True,False,69.93600130081177,63.88999819755554,0.6389,0.8532972931861877,1.032078504562378
11,"ADAM,0.0009,WD=0",False,False,True,False,71.84799909591675,64.32999968528748,0.6433,0.8002777099609375,1.0336512327194214
12,"ADAM,0.0009,WD=0",False,False,True,False,73.71000051498413,64.53999876976013,0.6454,0.7479843497276306,1.0271519422531128
13,"ADAM,0.0009,WD=0",False,False,True,False,75.43799877166748,64.96000289916992,0.6496,0.6996347308158875,1.0721580982208252
14,"ADAM,0.0009,WD=0",False,False,True,False,77.43800282478333,64.74000215530396,0.6474,0.6424890160560608,1.0896940231323242
15,"ADAM,0.0009,WD=0",False,False,True,False,78.96599769592285,65.21000266075134,0.6521,0.5970236659049988,1.0908468961715698
1,"ADAM,0.0009,WD=0",True,False,False,True,42.10000038146973,52.77000069618225,0.5277,1.598202109336853,1.297318935394287
2,"ADAM,0.0009,WD=0",True,False,False,True,55.74600100517273,59.58999991416931,0.5959,1.2305015325546265,1.1510205268859863
3,"ADAM,0.0009,WD=0",True,False,False,True,61.931997537612915,63.05000185966492,0.6305,1.0736658573150635,1.0382057428359985
4,"ADAM,0.0009,WD=0",True,False,False,True,65.84200263023376,65.39000272750854,0.6539,0.9624729156494141,0.9835774302482605
5,"ADAM,0.0009,WD=0",True,False,False,True,69.22000050544739,66.64000153541565,0.6664,0.8726363778114319,0.9436748027801514
6,"ADAM,0.0009,WD=0",True,False,False,True,71.70000076293945,67.75000095367432,0.6775,0.8032799363136292,0.9346594214439392
7,"ADAM,0.0009,WD=0",True,False,False,True,74.08599853515625,68.26000213623047,0.6826,0.7350610494613647,0.9100096821784973
8,"ADAM,0.0009,WD=0",True,False,False,True,76.419997215271,69.13999915122986,0.6914,0.6691769957542419,0.9100298881530762
9,"ADAM,0.0009,WD=0",True,False,False,True,78.44600081443787,69.19999718666077,0.692,0.6085885167121887,0.9132744073867798
10,"ADAM,0.0009,WD=0",True,False,False,True,80.98999857902527,69.52999830245972,0.6953,0.5415129065513611,0.9293891191482544
11,"ADAM,0.0009,WD=0",True,False,False,True,83.10800194740295,70.24000287055969,0.7024,0.47907787561416626,0.9672458171844482
12,"ADAM,0.0009,WD=0",True,False,False,True,85.42799949645996,70.19000053405762,0.7019,0.4121350944042206,1.04163658618927
13,"ADAM,0.0009,WD=0",True,False,False,True,87.6800000667572,69.67999935150146,0.6968,0.34990766644477844,1.1207135915756226
14,"ADAM,0.0009,WD=0",True,False,False,True,89.60400223731995,70.02000212669373,0.7002,0.2970697581768036,1.175788402557373
15,"ADAM,0.0009,WD=0",True,False,False,True,91.70200228691101,70.53999900817871,0.7054,0.23917661607265472,1.273754596710205
1,"ADAM,0.0009,WD=0",True,False,False,False,40.342000126838684,49.93999898433685,0.4994,1.6532706022262573,1.367051601409912
2,"ADAM,0.0009,WD=0",True,False,False,False,53.766000270843506,56.540000438690186,0.5654,1.2907733917236328,1.2165220975875854
3,"ADAM,0.0009,WD=0",True,False,False,False,58.07600021362305,59.50999855995178,0.5951,1.1735786199569702,1.1487258672714233
4,"ADAM,0.0009,WD=0",True,False,False,False,61.01199984550476,59.3500018119812,0.5935,1.0995502471923828,1.143156886100769
5,"ADAM,0.0009,WD=0",True,False,False,False,63.363999128341675,62.0199978351593,0.6202,1.029957890510559,1.0756847858428955
6,"ADAM,0.0009,WD=0",True,False,False,False,66.01999998092651,64.60000276565552,0.646,0.9660852551460266,1.0180065631866455
7,"ADAM,0.0009,WD=0",True,False,False,False,68.0620014667511,63.88000249862671,0.6388,0.9068450331687927,1.0299760103225708
8,"ADAM,0.0009,WD=0",True,False,False,False,69.93399858474731,66.68999791145325,0.6669,0.8529551029205322,0.9599020481109619
9,"ADAM,0.0009,WD=0",True,False,False,False,72.08600044250488,66.90999865531921,0.6691,0.7978922128677368,0.9617243409156799
10,"ADAM,0.0009,WD=0",True,False,False,False,73.7119972705841,66.93000197410583,0.6693,0.7445457577705383,0.978090226650238
11,"ADAM,0.0009,WD=0",True,False,False,False,75.95800161361694,67.23999977111816,0.6724,0.6868093013763428,0.9662333726882935
12,"ADAM,0.0009,WD=0",True,False,False,False,78.09600234031677,67.65000224113464,0.6765,0.6273882985115051,0.9885026812553406
13,"ADAM,0.0009,WD=0",True,False,False,False,80.42200207710266,67.65999794006348,0.6766,0.5639636516571045,1.0040303468704224
14,"ADAM,0.0009,WD=0",True,False,False,False,81.8120002746582,68.80000233650208,0.688,0.5150192379951477,1.021619200706482
15,"ADAM,0.0009,WD=0",True,False,False,False,83.89999866485596,68.19999814033508,0.682,0.4591999351978302,1.0853164196014404
1,"ADAM,0.0009,WD=0",True,False,True,True,39.93000090122223,51.52000188827515,0.5152,1.6594266891479492,1.342355489730835
2,"ADAM,0.0009,WD=0",True,False,True,True,54.89799976348877,57.590001821517944,0.5759,1.263472318649292,1.197422742843628
3,"ADAM,0.0009,WD=0",True,False,True,True,60.082000494003296,61.34999990463257,0.6135,1.1270264387130737,1.083333134651184
4,"ADAM,0.0009,WD=0",True,False,True,True,63.76199722290039,62.41000294685364,0.6241,1.0245659351348877,1.0802717208862305
5,"ADAM,0.0009,WD=0",True,False,True,True,67.11000204086304,65.85999727249146,0.6586,0.9346004128456116,0.9742368459701538
6,"ADAM,0.0009,WD=0",True,False,True,True,70.31199932098389,66.1899983882904,0.6619,0.8526272773742676,0.9706535935401917
7,"ADAM,0.0009,WD=0",True,False,True,True,72.79199957847595,66.43999814987183,0.6644,0.7790984511375427,0.9869169592857361
8,"ADAM,0.0009,WD=0",True,False,True,True,74.79000091552734,68.65000128746033,0.6865,0.7205499410629272,0.9180630445480347
9,"ADAM,0.0009,WD=0",True,False,True,True,77.183997631073,68.30999851226807,0.6831,0.6537318825721741,0.9287416934967041
10,"ADAM,0.0009,WD=0",True,False,True,True,79.30600047111511,69.37999725341797,0.6938,0.5903796553611755,0.9404170513153076
11,"ADAM,0.0009,WD=0",True,False,True,True,81.19199872016907,67.97999739646912,0.6798,0.5304445624351501,1.0054675340652466
12,"ADAM,0.0009,WD=0",True,False,True,True,83.62799882888794,69.19000148773193,0.6919,0.46622559428215027,1.022300124168396
13,"ADAM,0.0009,WD=0",True,False,True,True,85.4640007019043,68.58999729156494,0.6859,0.412013441324234,1.1079659461975098
14,"ADAM,0.0009,WD=0",True,False,True,True,87.28600144386292,69.34999823570251,0.6935,0.3644404113292694,1.1232311725616455
15,"ADAM,0.0009,WD=0",True,False,True,True,88.88000249862671,69.19000148773193,0.6919,0.31573426723480225,1.226151704788208
1,"ADAM,0.0009,WD=0",True,False,True,False,38.11599910259247,47.81000018119812,0.4781,1.7123476266860962,1.4251667261123657
2,"ADAM,0.0009,WD=0",True,False,True,False,50.88599920272827,54.100000858306885,0.541,1.3730220794677734,1.2924575805664062
3,"ADAM,0.0009,WD=0",True,False,True,False,55.3879976272583,56.90000057220459,0.569,1.2532697916030884,1.2226684093475342
4,"ADAM,0.0009,WD=0",True,False,True,False,58.348000049591064,56.9100022315979,0.5691,1.1763033866882324,1.2076549530029297
5,"ADAM,0.0009,WD=0",True,False,True,False,60.3380024433136,60.40999889373779,0.6041,1.1125426292419434,1.1193238496780396
6,"ADAM,0.0009,WD=0",True,False,True,False,62.529999017715454,61.40999794006348,0.6141,1.055400013923645,1.0994884967803955
7,"ADAM,0.0009,WD=0",True,False,True,False,64.70000147819519,61.76999807357788,0.6177,1.0027540922164917,1.0811370611190796
8,"ADAM,0.0009,WD=0",True,False,True,False,66.40400290489197,62.90000081062317,0.629,0.9514594674110413,1.057124376296997
9,"ADAM,0.0009,WD=0",True,False,True,False,68.23400259017944,63.8700008392334,0.6387,0.9033205509185791,1.0513622760772705
10,"ADAM,0.0009,WD=0",True,False,True,False,70.20800113677979,63.3400022983551,0.6334,0.8498489260673523,1.067447543144226
11,"ADAM,0.0009,WD=0",True,False,True,False,71.66799902915955,65.02000093460083,0.6502,0.8053146004676819,1.0436747074127197
12,"ADAM,0.0009,WD=0",True,False,True,False,73.63799810409546,64.34999704360962,0.6435,0.751613199710846,1.081216812133789
13,"ADAM,0.0009,WD=0",True,False,True,False,75.29399991035461,64.99000191688538,0.6499,0.7038401961326599,1.0835602283477783
14,"ADAM,0.0009,WD=0",True,False,True,False,77.19799876213074,65.20000100135803,0.652,0.6485785841941833,1.0954639911651611
15,"ADAM,0.0009,WD=0",True,False,True,False,79.13399934768677,64.56999778747559,0.6457,0.5997483134269714,1.1436649560928345
1,"ADAM,0.0008,WD=0.0001",False,False,False,True,48.5260009765625,62.65000104904175,0.6265,1.4393811225891113,1.0746777057647705
2,"ADAM,0.0008,WD=0.0001",False,False,False,True,64.44200277328491,67.3799991607666,0.6738,1.0086570978164673,0.9348586201667786
3,"ADAM,0.0008,WD=0.0001",False,False,False,True,70.5560028553009,69.60999965667725,0.6961,0.8407606482505798,0.8617249131202698
4,"ADAM,0.0008,WD=0.0001",False,False,False,True,74.36599731445312,71.24000191688538,0.7124,0.7298685312271118,0.8303959369659424
5,"ADAM,0.0008,WD=0.0001",False,False,False,True,78.02799940109253,74.43000078201294,0.7443000000000001,0.6283183693885803,0.7414615750312805
6,"ADAM,0.0008,WD=0.0001",False,False,False,True,81.11000061035156,75.77999830245972,0.7577999999999999,0.5415318012237549,0.7110410928726196
7,"ADAM,0.0008,WD=0.0001",False,False,False,True,84.11399722099304,73.73999953269958,0.7374,0.45920220017433167,0.7779967784881592
8,"ADAM,0.0008,WD=0.0001",False,False,False,True,86.735999584198,74.76000189781189,0.7476,0.3817485272884369,0.795470654964447
9,"ADAM,0.0008,WD=0.0001",False,False,False,True,89.57399725914001,76.6700029373169,0.7667,0.3016737103462219,0.7828482985496521
10,"ADAM,0.0008,WD=0.0001",False,False,False,True,91.6159987449646,74.02999997138977,0.7403000000000001,0.24635545909404755,0.9143412113189697
11,"ADAM,0.0008,WD=0.0001",False,False,False,True,93.68799924850464,76.75999999046326,0.7676,0.18769237399101257,0.8962277770042419
12,"ADAM,0.0008,WD=0.0001",False,False,False,True,95.2679991722107,75.47000050544739,0.7547,0.1405135691165924,0.9572380781173706
13,"ADAM,0.0008,WD=0.0001",False,False,False,True,95.8519995212555,75.3499984741211,0.7535,0.12502947449684143,0.9792379140853882
14,"ADAM,0.0008,WD=0.0001",False,False,False,True,96.44799828529358,76.35999917984009,0.7636,0.10869500786066055,0.9415329694747925
15,"ADAM,0.0008,WD=0.0001",False,False,False,True,96.82999849319458,76.12000107765198,0.7612,0.09770810604095459,1.010154366493225
1,"ADAM,0.0008,WD=0.0001",False,False,False,False,31.11799955368042,46.880000829696655,0.4688,1.8612865209579468,1.450692892074585
2,"ADAM,0.0008,WD=0.0001",False,False,False,False,49.92800056934357,53.200000524520874,0.532,1.3732478618621826,1.288163185119629
3,"ADAM,0.0008,WD=0.0001",False,False,False,False,55.813997983932495,57.6200008392334,0.5762,1.2316006422042847,1.1846147775650024
4,"ADAM,0.0008,WD=0.0001",False,False,False,False,58.740001916885376,57.8499972820282,0.5785,1.1580007076263428,1.1674256324768066
5,"ADAM,0.0008,WD=0.0001",False,False,False,False,60.87200045585632,60.57000160217285,0.6057,1.100462555885315,1.0964746475219727
6,"ADAM,0.0008,WD=0.0001",False,False,False,False,62.66000270843506,61.11000180244446,0.6111,1.0524014234542847,1.0815144777297974
7,"ADAM,0.0008,WD=0.0001",False,False,False,False,64.301997423172,63.06999921798706,0.6307,1.0101507902145386,1.042008399963379
8,"ADAM,0.0008,WD=0.0001",False,False,False,False,65.73600172996521,63.840001821517944,0.6384,0.9675049185752869,1.0237220525741577
9,"ADAM,0.0008,WD=0.0001",False,False,False,False,67.21600294113159,64.46999907493591,0.6447,0.929262638092041,1.0061256885528564
10,"ADAM,0.0008,WD=0.0001",False,False,False,False,68.04999709129333,65.59000015258789,0.6559,0.90334153175354,0.9744299054145813
11,"ADAM,0.0008,WD=0.0001",False,False,False,False,69.34400200843811,66.57999753952026,0.6658,0.8676868081092834,0.9450740218162537
12,"ADAM,0.0008,WD=0.0001",False,False,False,False,70.46399712562561,67.29000210762024,0.6729,0.8375406861305237,0.9419727325439453
13,"ADAM,0.0008,WD=0.0001",False,False,False,False,71.6759979724884,64.31999802589417,0.6432,0.8058373332023621,1.025457501411438
14,"ADAM,0.0008,WD=0.0001",False,False,False,False,72.44399785995483,67.25000143051147,0.6725,0.7833034992218018,0.9271408915519714
15,"ADAM,0.0008,WD=0.0001",False,False,False,False,73.79400134086609,67.30999946594238,0.6731,0.7494813799858093,0.947440505027771
1,"ADAM,0.0008,WD=0.0001",False,False,True,True,43.18599998950958,54.750001430511475,0.5475,1.5848438739776611,1.264579176902771
2,"ADAM,0.0008,WD=0.0001",False,False,True,True,58.344000577926636,61.73999905586243,0.6174,1.1724801063537598,1.089825987815857
3,"ADAM,0.0008,WD=0.0001",False,False,True,True,63.88000249862671,64.1700029373169,0.6417,1.024930715560913,1.0092872381210327
4,"ADAM,0.0008,WD=0.0001",False,False,True,True,66.95600152015686,66.80999994277954,0.6681,0.9380770325660706,0.9539268016815186
5,"ADAM,0.0008,WD=0.0001",False,False,True,True,69.90399956703186,65.71999788284302,0.6572,0.855131983757019,0.9741552472114563
6,"ADAM,0.0008,WD=0.0001",False,False,True,True,71.88799977302551,68.15000176429749,0.6815,0.7973774671554565,0.9169338345527649
7,"ADAM,0.0008,WD=0.0001",False,False,True,True,73.67200255393982,68.01000237464905,0.6801,0.7545203566551208,0.9128804206848145
8,"ADAM,0.0008,WD=0.0001",False,False,True,True,75.51000118255615,69.96999979019165,0.6997,0.7006164789199829,0.8622022271156311
9,"ADAM,0.0008,WD=0.0001",False,False,True,True,77.27599740028381,70.56000232696533,0.7056,0.6534199118614197,0.8530945777893066
10,"ADAM,0.0008,WD=0.0001",False,False,True,True,78.36199998855591,71.53000235557556,0.7153,0.6188076734542847,0.8327127695083618
11,"ADAM,0.0008,WD=0.0001",False,False,True,True,79.77399826049805,70.27000188827515,0.7027,0.5799914002418518,0.8665902018547058
12,"ADAM,0.0008,WD=0.0001",False,False,True,True,81.42799735069275,70.77999711036682,0.7078,0.5355708599090576,0.8793426752090454
13,"ADAM,0.0008,WD=0.0001",False,False,True,True,82.55599737167358,71.31999731063843,0.7132,0.5014390349388123,0.856658935546875
14,"ADAM,0.0008,WD=0.0001",False,False,True,True,83.69399905204773,72.50999808311462,0.7250999999999999,0.4680814743041992,0.8464900255203247
15,"ADAM,0.0008,WD=0.0001",False,False,True,True,85.0920021533966,70.99000215530396,0.7099,0.4306444525718689,0.9162693619728088
1,"ADAM,0.0008,WD=0.0001",False,False,True,False,43.13400089740753,53.79999876022339,0.538,1.5685181617736816,1.2772972583770752
2,"ADAM,0.0008,WD=0.0001",False,False,True,False,56.46600127220154,58.85999798774719,0.5886,1.223120927810669,1.165347695350647
3,"ADAM,0.0008,WD=0.0001",False,False,True,False,60.321998596191406,61.10000014305115,0.611,1.1125688552856445,1.0888128280639648
4,"ADAM,0.0008,WD=0.0001",False,False,True,False,63.67400288581848,63.830000162124634,0.6383,1.0273703336715698,1.0319364070892334
5,"ADAM,0.0008,WD=0.0001",False,False,True,False,65.802001953125,64.85999822616577,0.6486,0.9659743905067444,0.9951277375221252
6,"ADAM,0.0008,WD=0.0001",False,False,True,False,67.61000156402588,66.07999801635742,0.6608,0.9146414399147034,0.9777033925056458
7,"ADAM,0.0008,WD=0.0001",False,False,True,False,69.52800154685974,66.0099983215332,0.6601,0.8676537275314331,0.9607945084571838
8,"ADAM,0.0008,WD=0.0001",False,False,True,False,71.23799920082092,66.80999994277954,0.6681,0.8237265944480896,0.9725197553634644
9,"ADAM,0.0008,WD=0.0001",False,False,True,False,72.41799831390381,68.69000196456909,0.6869,0.7911112904548645,0.9001772403717041
10,"ADAM,0.0008,WD=0.0001",False,False,True,False,73.61599802970886,69.30999755859375,0.6931,0.7527293562889099,0.8832997679710388
11,"ADAM,0.0008,WD=0.0001",False,False,True,False,74.98800158500671,67.90000200271606,0.679,0.7165354490280151,0.9365794658660889
12,"ADAM,0.0008,WD=0.0001",False,False,True,False,75.91000199317932,68.90000104904175,0.689,0.6876528263092041,0.9086592197418213
13,"ADAM,0.0008,WD=0.0001",False,False,True,False,77.26200222969055,69.55999732017517,0.6956,0.6526709198951721,0.8984528183937073
14,"ADAM,0.0008,WD=0.0001",False,False,True,False,78.3840000629425,67.33999848365784,0.6734,0.624376118183136,0.9695601463317871
15,"ADAM,0.0008,WD=0.0001",False,False,True,False,79.07000184059143,69.23999786376953,0.6924,0.603320300579071,0.8985402584075928
1,"ADAM,0.0008,WD=0.0001",True,False,False,True,43.24199855327606,53.79999876022339,0.538,1.5781488418579102,1.29093599319458
2,"ADAM,0.0008,WD=0.0001",True,False,False,True,56.89799785614014,58.57999920845032,0.5858,1.2095640897750854,1.1678121089935303
3,"ADAM,0.0008,WD=0.0001",True,False,False,True,62.11199760437012,62.16999888420105,0.6217,1.074487328529358,1.0628211498260498
4,"ADAM,0.0008,WD=0.0001",True,False,False,True,66.03800058364868,66.58999919891357,0.6659,0.9590258002281189,0.955100417137146
5,"ADAM,0.0008,WD=0.0001",True,False,False,True,69.33199763298035,68.32000017166138,0.6832,0.8754547834396362,0.9106329083442688
